cnid	path	type	creator	data_len	data_ab	rsrc_len	rsrc_ab	created	modified	data_lba	data_extents	rsrc_extents
1193	Clic!/magdemo/SAMPLES/CRUNCH.SND	TEXT	LMAN	8480	41108	0	-1	1997-02-11 17:42:52	1996-10-23 17:25:16	205683.0000	41108+1	
1200	Clic!/magdemo/SAMPLES/FAST1BY.SND	TEXT	LMAN	68689	41125	0	-1	1997-02-11 17:42:52	1996-02-26 13:40:44	205768.0000	41125+7	
1189	Clic!/magdemo/SAMPLES/FAST2BY.SND	TEXT	LMAN	49390	41090	0	-1	1997-02-11 17:42:52	1996-02-26 13:41:30	205593.0000	41090+5	
1197	Clic!/magdemo/SAMPLES/FUELOOP.SND	TEXT	LMAN	11695	41118	0	-1	1997-02-11 17:42:52	1996-10-23 17:22:44	205733.0000	41118+2	
1187	Clic!/magdemo/SAMPLES/GEAR.SND	TEXT	LMAN	8688	41088	0	-1	1997-02-11 17:42:52	1996-07-26 17:46:18	205583.0000	41088+1	
1199	Clic!/magdemo/SAMPLES/GRAVEL5.SND	TEXT	LMAN	21361	41122	0	-1	1997-02-11 17:42:52	1996-10-23 21:21:08	205753.0000	41122+3	
1191	Clic!/magdemo/SAMPLES/GRIDOFF1.SND	TEXT	LMAN	52758	41100	0	-1	1997-02-11 17:42:52	1996-02-28 18:26:32	205643.0000	41100+6	
1185	Clic!/magdemo/SAMPLES/GRIDOFF2.SND	TEXT	LMAN	67844	41080	0	-1	1997-02-11 17:42:52	1996-02-28 18:27:14	205543.0000	41080+7	
1202	Clic!/magdemo/SAMPLES/GRIDOFF3.SND	TEXT	LMAN	56505	41134	0	-1	1997-02-11 17:42:53	1996-02-28 18:28:00	205813.0000	41134+6	
1203	Clic!/magdemo/SAMPLES/GRIDREV1.SND	TEXT	LMAN	16594	41140	0	-1	1997-02-11 17:42:53	1996-02-28 16:19:04	205843.0000	41140+2	
1192	Clic!/magdemo/SAMPLES/GRIDREV2.SND	TEXT	LMAN	10802	41106	0	-1	1997-02-11 17:42:53	1996-02-28 16:19:40	205673.0000	41106+2	
1186	Clic!/magdemo/SAMPLES/GRIDREV3.SND	TEXT	LMAN	5980	41087	0	-1	1997-02-11 17:42:53	1996-02-28 16:20:26	205578.0000	41087+1	
1205	Clic!/magdemo/SAMPLES/INCAR.SND	TEXT	LMAN	8966	41150	0	-1	1997-02-11 17:42:53	1995-11-23 11:52:20	205893.0000	41150+1	
1195	Clic!/magdemo/SAMPLES/KLAXON.SND	TEXT	LMAN	42298	41110	0	-1	1997-02-11 17:42:53	1996-02-22 18:22:06	205693.0000	41110+5	
1201	Clic!/magdemo/SAMPLES/PA2.SND	TEXT	LMAN	19051	41132	0	-1	1997-02-11 17:42:53	1996-10-23 17:22:08	205803.0000	41132+2	
1188	Clic!/magdemo/SAMPLES/SELECT1.SND	TEXT	LMAN	8280	41089	0	-1	1997-02-11 17:42:53	1996-03-13 16:48:54	205588.0000	41089+1	
1198	Clic!/magdemo/SAMPLES/SELECT2.SND	TEXT	LMAN	12752	41120	0	-1	1997-02-11 17:42:53	1996-03-13 16:49:34	205743.0000	41120+2	
1196	Clic!/magdemo/SAMPLES/SKIDBEND.SND	TEXT	LMAN	21794	41115	0	-1	1997-02-11 17:42:53	1996-02-26 16:57:06	205718.0000	41115+3	
1204	Clic!/magdemo/SAMPLES/SLOWBY.SND	TEXT	LMAN	75843	41142	0	-1	1997-02-11 17:42:53	1996-02-26 13:40:18	205853.0000	41142+8	
1381	Clic!/magdemo/OBJECTS/A.TXT	TEXT	MSWD	2428	41332	0	-1	1997-02-11 17:42:35	1995-12-06 16:26:36	206803.0000	41332+1	
1370	Clic!/magdemo/OBJECTS/ADBAZ.DAT	TEXT	LMAN	405	41319	0	-1	1997-02-11 17:42:35	1994-12-09 15:50:48	206738.0000	41319+1	
1249	Clic!/magdemo/OBJECTS/ADCAST.DAT	TEXT	LMAN	410	41194	0	-1	1997-02-11 17:42:35	1994-12-09 16:41:00	206113.0000	41194+1	
1231	Clic!/magdemo/OBJECTS/ADFAD.DAT	TEXT	LMAN	405	41176	0	-1	1997-02-11 17:42:35	1995-01-10 15:57:40	206023.0000	41176+1	
1310	Clic!/magdemo/OBJECTS/ADFORD.DAT	TEXT	LMAN	407	41257	0	-1	1997-02-11 17:42:35	1994-12-09 17:39:32	206428.0000	41257+1	
1281	Clic!/magdemo/OBJECTS/ADHONDA.DAT	TEXT	LMAN	399	41226	0	-1	1997-02-11 17:42:35	1994-12-09 16:54:18	206273.0000	41226+1	
1385	Clic!/magdemo/OBJECTS/ADKONI.DAT	TEXT	LMAN	407	41336	0	-1	1997-02-11 17:42:35	1994-12-09 16:58:30	206823.0000	41336+1	
1369	Clic!/magdemo/OBJECTS/ADNGK.DAT	TEXT	LMAN	405	41318	0	-1	1997-02-11 17:42:35	1994-12-09 17:36:12	206733.0000	41318+1	
1230	Clic!/magdemo/OBJECTS/ADPAN.DAT	TEXT	LMAN	399	41175	0	-1	1997-02-11 17:42:35	1994-12-09 17:08:10	206018.0000	41175+1	
1313	Clic!/magdemo/OBJECTS/ADPEUG.DAT	TEXT	LMAN	400	41260	0	-1	1997-02-11 17:42:36	1994-12-09 17:43:42	206443.0000	41260+1	
1347	Clic!/magdemo/OBJECTS/ADTEQUE.DAT	TEXT	LMAN	417	41296	0	-1	1997-02-11 17:42:36	1994-12-12 12:11:04	206623.0000	41296+1	
1314	Clic!/magdemo/OBJECTS/ADVAUX.DAT	TEXT	LMAN	407	41261	0	-1	1997-02-11 17:42:36	1994-12-09 18:01:22	206448.0000	41261+1	
1331	Clic!/magdemo/OBJECTS/ALIGHT.DAT	TEXT	LMAN	445	41278	0	-1	1997-02-11 17:42:36	1995-10-20 13:02:10	206533.0000	41278+1	
1233	Clic!/magdemo/OBJECTS/ALLNORS.DAT	TEXT	LMAN	2876	41178	0	-1	1997-02-11 17:42:36	1996-06-18 10:35:46	206033.0000	41178+1	
1373	Clic!/magdemo/OBJECTS/ALLROTS.DAT	TEXT	LMAN	22783	41322	0	-1	1997-02-11 17:42:36	1996-06-18 10:34:00	206753.0000	41322+3	
1226	Clic!/magdemo/OBJECTS/ANIMS.BAK	TEXT	LMAN	9530	41171	0	-1	1997-02-11 17:42:36	1996-05-08 11:36:16	205998.0000	41171+1	
1298	Clic!/magdemo/OBJECTS/ANIMS.DAT	TEXT	LMAN	10978	41244	0	-1	1997-02-11 17:42:36	1996-08-07 18:46:00	206363.0000	41244+2	
1315	Clic!/magdemo/OBJECTS/ARROWS.DAT	TEXT	LMAN	7377	41262	0	-1	1997-02-11 17:42:36	1996-09-20 11:29:50	206453.0000	41262+1	
1292	Clic!/magdemo/OBJECTS/AWNIN.DAT	TEXT	LMAN	751	41237	0	-1	1997-02-11 17:42:36	1995-12-20 09:37:40	206328.0000	41237+1	
1304	Clic!/magdemo/OBJECTS/AWNIN10.DAT	TEXT	LMAN	738	41251	0	-1	1997-02-11 17:42:36	1996-01-03 11:42:58	206398.0000	41251+1	
1275	Clic!/magdemo/OBJECTS/AWNIN2.BAK	TEXT	LMAN	717	41220	0	-1	1997-02-11 17:42:36	1995-12-22 16:09:28	206243.0000	41220+1	
1421	Clic!/magdemo/OBJECTS/AWNIN2.DAT	TEXT	LMAN	733	41373	0	-1	1997-02-11 17:42:36	1996-01-03 11:35:02	207008.0000	41373+1	
1420	Clic!/magdemo/OBJECTS/AWNIN3.BAK	TEXT	LMAN	733	41372	0	-1	1997-02-11 17:42:36	1996-01-08 10:09:18	207003.0000	41372+1	
1340	Clic!/magdemo/OBJECTS/AWNIN3.DAT	TEXT	LMAN	733	41287	0	-1	1997-02-11 17:42:36	1996-01-08 10:19:52	206578.0000	41287+1	
1339	Clic!/magdemo/OBJECTS/AWNIN4.BAK	TEXT	LMAN	725	41286	0	-1	1997-02-11 17:42:36	1996-01-08 10:26:30	206573.0000	41286+1	
1274	Clic!/magdemo/OBJECTS/AWNIN4.DAT	TEXT	LMAN	725	41219	0	-1	1997-02-11 17:42:36	1996-01-08 10:29:36	206238.0000	41219+1	
1419	Clic!/magdemo/OBJECTS/AWNIN5.DAT	TEXT	LMAN	729	41371	0	-1	1997-02-11 17:42:36	1996-01-08 10:30:28	206998.0000	41371+1	
1338	Clic!/magdemo/OBJECTS/AWNIN6.DAT	TEXT	LMAN	727	41285	0	-1	1997-02-11 17:42:36	1996-01-08 10:31:46	206568.0000	41285+1	
1273	Clic!/magdemo/OBJECTS/AWNIN7.DAT	TEXT	LMAN	729	41218	0	-1	1997-02-11 17:42:36	1996-01-03 11:38:42	206233.0000	41218+1	
1418	Clic!/magdemo/OBJECTS/AWNIN8.DAT	TEXT	LMAN	727	41370	0	-1	1997-02-11 17:42:36	1996-01-08 11:12:56	206993.0000	41370+1	
1337	Clic!/magdemo/OBJECTS/AWNIN9.DAT	TEXT	LMAN	731	41284	0	-1	1997-02-11 17:42:36	1996-01-08 11:16:40	206563.0000	41284+1	
1380	Clic!/magdemo/OBJECTS/AWNINGS.DAT	TEXT	LMAN	292	41331	0	-1	1997-02-11 17:42:36	1996-06-18 11:46:28	206798.0000	41331+1	
1348	Clic!/magdemo/OBJECTS/BAKTYRE.DAT	TEXT	LMAN	997	41297	0	-1	1997-02-11 17:42:36	1996-01-22 10:42:30	206628.0000	41297+1	
1330	Clic!/magdemo/OBJECTS/BAKTYRE2.DAT	TEXT	LMAN	2712	41277	0	-1	1997-02-11 17:42:36	1995-02-07 17:09:30	206528.0000	41277+1	
1328	Clic!/magdemo/OBJECTS/BAKTYRES.DAT	TEXT	LMAN	5414	41275	0	-1	1997-02-11 17:42:36	1995-05-04 15:33:06	206518.0000	41275+1	
1326	Clic!/magdemo/OBJECTS/BENETTON.DAT	TEXT	LMAN	9595	41273	0	-1	1997-02-11 17:42:36	1996-09-05 17:15:40	206508.0000	41273+1	
1266	Clic!/magdemo/OBJECTS/BLIGHT.DAT	TEXT	LMAN	459	41211	0	-1	1997-02-11 17:42:36	1996-04-02 11:08:10	206198.0000	41211+1	
1225	Clic!/magdemo/OBJECTS/BOARD.DAT	TEXT	LMAN	379	41170	0	-1	1997-02-11 17:42:36	1996-02-20 16:37:10	205993.0000	41170+1	
1399	Clic!/magdemo/OBJECTS/BOTTLE.DAT	TEXT	LMAN	466	41350	0	-1	1997-02-11 17:42:36	1995-10-18 17:02:26	206893.0000	41350+1	
1352	Clic!/magdemo/OBJECTS/BRAKE1L.BA2	TEXT	LMAN	365	41301	0	-1	1997-02-11 17:42:36	1995-12-18 15:54:38	206648.0000	41301+1	
1353	Clic!/magdemo/OBJECTS/BRAKE1L.BA3	TEXT	LMAN	374	41302	0	-1	1997-02-11 17:42:36	1995-12-18 15:41:22	206653.0000	41302+1	
1354	Clic!/magdemo/OBJECTS/BRAKE1L.BAK	TEXT	LMAN	330	41303	0	-1	1997-02-11 17:42:36	1995-12-18 16:08:02	206658.0000	41303+1	
1220	Clic!/magdemo/OBJECTS/BRAKE1L.DAT	TEXT	LMAN	535	41165	0	-1	1997-02-11 17:42:36	1996-01-05 09:58:46	205968.0000	41165+1	
1351	Clic!/magdemo/OBJECTS/BRAKE1R.BAK	TEXT	LMAN	376	41300	0	-1	1997-02-11 17:42:36	1995-12-18 14:08:32	206643.0000	41300+1	
1219	Clic!/magdemo/OBJECTS/BRAKE1R.DAT	TEXT	LMAN	538	41164	0	-1	1997-02-11 17:42:36	1996-01-05 09:59:18	205963.0000	41164+1	
1290	Clic!/magdemo/OBJECTS/BRAKE2L.BA2	TEXT	LMAN	374	41235	0	-1	1997-02-11 17:42:37	1995-12-18 15:41:28	206318.0000	41235+1	
1291	Clic!/magdemo/OBJECTS/BRAKE2L.BAK	TEXT	LMAN	365	41236	0	-1	1997-02-11 17:42:37	1995-12-18 15:55:20	206323.0000	41236+1	
1350	Clic!/magdemo/OBJECTS/BRAKE2L.DAT	TEXT	LMAN	535	41299	0	-1	1997-02-11 17:42:37	1996-01-05 09:59:48	206638.0000	41299+1	
1289	Clic!/magdemo/OBJECTS/BRAKE2R.BAK	TEXT	LMAN	374	41234	0	-1	1997-02-11 17:42:37	1995-12-18 14:08:22	206313.0000	41234+1	
1349	Clic!/magdemo/OBJECTS/BRAKE2R.DAT	TEXT	LMAN	538	41298	0	-1	1997-02-11 17:42:37	1996-01-05 10:00:16	206633.0000	41298+1	
1217	Clic!/magdemo/OBJECTS/BRAKE3L.BA2	TEXT	LMAN	370	41162	0	-1	1997-02-11 17:42:37	1995-12-18 15:41:36	205953.0000	41162+1	
1218	Clic!/magdemo/OBJECTS/BRAKE3L.BAK	TEXT	LMAN	365	41163	0	-1	1997-02-11 17:42:37	1995-12-18 15:55:12	205958.0000	41163+1	
1288	Clic!/magdemo/OBJECTS/BRAKE3L.DAT	TEXT	LMAN	535	41233	0	-1	1997-02-11 17:42:37	1996-01-05 10:00:46	206308.0000	41233+1	
1216	Clic!/magdemo/OBJECTS/BRAKE3R.BAK	TEXT	LMAN	372	41161	0	-1	1997-02-11 17:42:37	1995-12-18 12:14:44	205948.0000	41161+1	
1287	Clic!/magdemo/OBJECTS/BRAKE3R.DAT	TEXT	LMAN	538	41232	0	-1	1997-02-11 17:42:37	1996-01-05 10:01:16	206303.0000	41232+1	
1208	Clic!/magdemo/OBJECTS/BUILSKY.DAT	TEXT	LMAN	293	41153	0	-1	1997-02-11 17:42:37	1996-05-09 19:47:14	205908.0000	41153+1	
1388	Clic!/magdemo/OBJECTS/BUILSKY1.DAT	TEXT	LMAN	620	41339	0	-1	1997-02-11 17:42:37	1996-05-10 16:13:06	206838.0000	41339+1	
1257	Clic!/magdemo/OBJECTS/CAMBOX.DAT	TEXT	LMAN	915	41202	0	-1	1997-02-11 17:42:37	1996-01-05 10:13:46	206153.0000	41202+1	
1402	Clic!/magdemo/OBJECTS/CAMBRG.DAT	TEXT	LMAN	613	41353	0	-1	1997-02-11 17:42:37	1996-05-08 20:33:02	206908.0000	41353+1	
1372	Clic!/magdemo/OBJECTS/CAMEL.DAT	TEXT	LMAN	6187	41321	0	-1	1997-02-11 17:42:37	1995-01-09 17:24:26	206748.0000	41321+1	
1396	Clic!/magdemo/OBJECTS/CAMERA.DAT	TEXT	LMAN	419	41347	0	-1	1997-02-11 17:42:37	1996-01-15 10:47:30	206878.0000	41347+1	
1371	Clic!/magdemo/OBJECTS/CANON.DAT	TEXT	LMAN	6877	41320	0	-1	1997-02-11 17:42:37	1996-06-03 17:33:50	206743.0000	41320+1	
1408	Clic!/magdemo/OBJECTS/CARS.DAT	TEXT	LMAN	779	41359	0	-1	1997-02-11 17:42:37	1996-08-12 10:56:22	206938.0000	41359+1	
1325	Clic!/magdemo/OBJECTS/CARS.NWL	TEXT	LMAN	779	41272	0	-1	1997-02-11 17:42:37	1996-08-12 11:09:46	206503.0000	41272+1	
1264	Clic!/magdemo/OBJECTS/CLOUDS.DAT	TEXT	LMAN	209	41209	0	-1	1997-02-11 17:42:37	1995-07-26 11:43:24	206188.0000	41209+1	
1362	Clic!/magdemo/OBJECTS/COACH.DAT	TEXT	LMAN	412	41311	0	-1	1997-02-11 17:42:37	1996-01-10 15:16:34	206698.0000	41311+1	
1245	Clic!/magdemo/OBJECTS/COLLCUBE.DAT	TEXT	LMAN	428	41190	0	-1	1997-02-11 17:42:37	1996-05-20 12:23:28	206093.0000	41190+1	
1318	Clic!/magdemo/OBJECTS/CONE.DAT	TEXT	LMAN	544	41265	0	-1	1997-02-11 17:42:37	1995-11-21 10:15:20	206468.0000	41265+1	
1357	Clic!/magdemo/OBJECTS/CRANE.BAK	TEXT	LMAN	1144	41306	0	-1	1997-02-11 17:42:37	1995-12-11 16:21:36	206673.0000	41306+1	
1223	Clic!/magdemo/OBJECTS/CRANE.DAT	TEXT	LMAN	1283	41168	0	-1	1997-02-11 17:42:37	1995-12-20 11:01:22	205983.0000	41168+1	
1242	Clic!/magdemo/OBJECTS/CURRENT.DAT	TEXT	LMAN	1155	41187	0	-1	1997-02-11 17:42:37	1996-10-11 11:14:02	206078.0000	41187+1	
1341	Clic!/magdemo/OBJECTS/F1.TE2	TEXT	LMAN	30236	41288	0	-1	1997-02-11 17:42:37	1996-03-04 14:57:16	206583.0000	41288+3	
1333	Clic!/magdemo/OBJECTS/FADSTART.DAT	TEXT	LMAN	2492	41280	0	-1	1997-02-11 17:42:37	1996-05-14 19:27:10	206543.0000	41280+1	
1306	Clic!/magdemo/OBJECTS/FERRARI.DAT	TEXT	LMAN	7720	41253	0	-1	1997-02-11 17:42:37	1996-09-20 11:32:18	206408.0000	41253+1	
1332	Clic!/magdemo/OBJECTS/FERRARI7.BAK	TEXT	LMAN	7961	41279	0	-1	1997-02-11 17:42:38	1995-07-24 11:05:12	206538.0000	41279+1	
1267	Clic!/magdemo/OBJECTS/FERRARI7.DAT	TEXT	LMAN	8480	41212	0	-1	1997-02-11 17:42:38	1995-10-11 18:06:06	206203.0000	41212+1	
1407	Clic!/magdemo/OBJECTS/FERWINGB.DAT	TEXT	LMAN	542	41358	0	-1	1997-02-11 17:42:38	1995-10-11 17:40:34	206933.0000	41358+1	
1323	Clic!/magdemo/OBJECTS/FERWINGF.DAT	TEXT	LMAN	392	41270	0	-1	1997-02-11 17:42:38	1995-10-11 17:40:34	206493.0000	41270+1	
1239	Clic!/magdemo/OBJECTS/FIGURE1.DAT	TEXT	LMAN	193	41184	0	-1	1997-02-11 17:42:38	1995-12-14 09:43:44	206063.0000	41184+1	
1303	Clic!/magdemo/OBJECTS/FIGURE2.DAT	TEXT	LMAN	197	41250	0	-1	1997-02-11 17:42:38	1996-01-04 11:01:14	206393.0000	41250+1	
1415	Clic!/magdemo/OBJECTS/FINMAN.DAT	TEXT	LMAN	247	41367	0	-1	1997-02-11 17:42:38	1996-02-27 13:07:26	206978.0000	41367+1	
1235	Clic!/magdemo/OBJECTS/FLAGMAN.DAT	TEXT	LMAN	422	41180	0	-1	1997-02-11 17:42:38	1996-02-26 17:16:10	206043.0000	41180+1	
1261	Clic!/magdemo/OBJECTS/FORMAT.DAT	TEXT	LMAN	1403	41206	0	-1	1997-02-11 17:42:38	1995-10-30 15:22:32	206173.0000	41206+1	
1361	Clic!/magdemo/OBJECTS/FORTI.DAT	TEXT	LMAN	8117	41310	0	-1	1997-02-11 17:42:38	1996-09-20 11:32:04	206693.0000	41310+1	
1411	Clic!/magdemo/OBJECTS/FOSBOX.DAT	TEXT	LMAN	790	41362	0	-1	1997-02-11 17:42:38	1996-05-13 23:07:38	206953.0000	41362+1	
1327	Clic!/magdemo/OBJECTS/FOSBRG.DAT	TEXT	LMAN	749	41274	0	-1	1997-02-11 17:42:38	1995-12-18 10:54:58	206513.0000	41274+1	
1251	Clic!/magdemo/OBJECTS/FRONTW.DAT	TEXT	LMAN	516	41196	0	-1	1997-02-11 17:42:38	1994-08-26 16:16:02	206123.0000	41196+1	
1262	Clic!/magdemo/OBJECTS/FRONTYR2.DAT	TEXT	LMAN	1381	41207	0	-1	1997-02-11 17:42:38	1995-02-07 17:09:54	206178.0000	41207+1	
1406	Clic!/magdemo/OBJECTS/FRONTYR3.DAT	TEXT	LMAN	1395	41357	0	-1	1997-02-11 17:42:38	1995-03-17 16:52:42	206928.0000	41357+1	
1404	Clic!/magdemo/OBJECTS/FRONTYRE.DAT	TEXT	LMAN	5078	41355	0	-1	1997-02-11 17:42:38	1996-08-12 11:09:34	206918.0000	41355+1	
1321	Clic!/magdemo/OBJECTS/FRONTYRE.NWL	TEXT	LMAN	1460	41268	0	-1	1997-02-11 17:42:38	1996-08-14 13:26:32	206483.0000	41268+1	
1366	Clic!/magdemo/OBJECTS/FRONTYRE.OLD	TEXT	LMAN	5195	41315	0	-1	1997-02-11 17:42:38	1995-11-02 11:37:28	206718.0000	41315+1	
1259	Clic!/magdemo/OBJECTS/GARAGE.DAT	TEXT	LMAN	326	41204	0	-1	1997-02-11 17:42:38	1996-09-05 11:00:04	206163.0000	41204+1	
1400	Clic!/magdemo/OBJECTS/GASCYL.DAT	TEXT	LMAN	4857	41351	0	-1	1997-02-11 17:42:38	1995-10-18 17:01:28	206898.0000	41351+1	
1364	Clic!/magdemo/OBJECTS/GASCYL2.DAT	TEXT	LMAN	4835	41313	0	-1	1997-02-11 17:42:38	1995-10-18 17:01:36	206708.0000	41313+1	
1365	Clic!/magdemo/OBJECTS/GHOST.DAT	TEXT	LMAN	76	41314	0	-1	1997-02-11 17:42:38	1995-03-22 11:55:30	206713.0000	41314+1	
1398	Clic!/magdemo/OBJECTS/HANDLE.DAT	TEXT	LMAN	3225	41349	0	-1	1997-02-11 17:42:38	1996-01-17 11:44:06	206888.0000	41349+1	
1363	Clic!/magdemo/OBJECTS/HANDLE2.DAT	TEXT	LMAN	3079	41312	0	-1	1997-02-11 17:42:38	1996-01-17 11:43:16	206703.0000	41312+1	
1394	Clic!/magdemo/OBJECTS/HANGER.DAT	TEXT	LMAN	399	41345	0	-1	1997-02-11 17:42:38	1996-01-05 12:44:32	206868.0000	41345+1	
1344	Clic!/magdemo/OBJECTS/HELMET.DAT	TEXT	LMAN	4145	41293	0	-1	1997-02-11 17:42:38	1996-10-29 17:39:20	206608.0000	41293+1	
1244	Clic!/magdemo/OBJECTS/HELMETR.DAT	TEXT	LMAN	1227	41189	0	-1	1997-02-11 17:42:38	1996-02-29 15:42:12	206088.0000	41189+1	
1343	Clic!/magdemo/OBJECTS/HEWPAK.DAT	TEXT	LMAN	8821	41292	0	-1	1997-02-11 17:42:38	1996-06-05 11:34:14	206603.0000	41292+1	
1222	Clic!/magdemo/OBJECTS/HUNG1.DAT	TEXT	LMAN	769	41167	0	-1	1997-02-11 17:42:39	1996-02-01 13:44:56	205978.0000	41167+1	
1295	Clic!/magdemo/OBJECTS/HUNG2.DAT	TEXT	LMAN	538	41241	0	-1	1997-02-11 17:42:39	1996-02-02 10:03:16	206348.0000	41241+1	
1356	Clic!/magdemo/OBJECTS/HUNG3.DAT	TEXT	LMAN	410	41305	0	-1	1997-02-11 17:42:39	1996-02-02 09:37:54	206668.0000	41305+1	
1379	Clic!/magdemo/OBJECTS/HUT.DAT	TEXT	LMAN	379	41330	0	-1	1997-02-11 17:42:39	1996-01-02 11:12:22	206793.0000	41330+1	
1409	Clic!/magdemo/OBJECTS/JORDAN.DAT	TEXT	LMAN	6430	41360	0	-1	1997-02-11 17:42:39	1996-09-20 11:30:36	206943.0000	41360+1	
1243	Clic!/magdemo/OBJECTS/LEESTAD.LEE	TEXT	LMAN	1646	41188	0	-1	1997-02-11 17:42:39	1994-12-06 13:05:34	206083.0000	41188+1	
1342	Clic!/magdemo/OBJECTS/LEESTAD.OBS	TEXT	LMAN	2046	41291	0	-1	1997-02-11 17:42:39	1994-12-06 13:05:40	206598.0000	41291+1	
1258	Clic!/magdemo/OBJECTS/LIGHTING.DAT	TEXT	LMAN	723	41203	0	-1	1997-02-11 17:42:39	1995-10-18 17:02:06	206158.0000	41203+1	
1416	Clic!/magdemo/OBJECTS/LIGHTS.DAT	TEXT	LMAN	268	41368	0	-1	1997-02-11 17:42:39	1995-10-18 16:09:18	206983.0000	41368+1	
1376	Clic!/magdemo/OBJECTS/LIGHTS2.DAT	TEXT	LMAN	157	41327	0	-1	1997-02-11 17:42:39	1995-10-19 13:48:44	206778.0000	41327+1	
1335	Clic!/magdemo/OBJECTS/LIGIER.DAT	TEXT	LMAN	9484	41282	0	-1	1997-02-11 17:42:39	1996-09-05 17:19:08	206553.0000	41282+1	
1397	Clic!/magdemo/OBJECTS/MAGBOX.DAT	TEXT	LMAN	802	41348	0	-1	1997-02-11 17:42:39	1996-05-13 20:47:28	206883.0000	41348+1	
1309	Clic!/magdemo/OBJECTS/MARLBORO.DAT	TEXT	LMAN	7756	41256	0	-1	1997-02-11 17:42:39	1995-06-23 17:14:42	206423.0000	41256+1	
1384	Clic!/magdemo/OBJECTS/MARLBORO.TST	TEXT	LMAN	6141	41335	0	-1	1997-02-11 17:42:39	1995-01-17 10:32:04	206818.0000	41335+1	
1263	Clic!/magdemo/OBJECTS/MARS.DAT	TEXT	LMAN	8997	41208	0	-1	1997-02-11 17:42:39	1996-05-23 11:58:10	206183.0000	41208+1	
1414	Clic!/magdemo/OBJECTS/MARSHALL.DAT	TEXT	LMAN	196	41366	0	-1	1997-02-11 17:42:39	1996-01-18 10:47:26	206973.0000	41366+1	
1283	Clic!/magdemo/OBJECTS/MARSHST.DAT	TEXT	LMAN	190	41228	0	-1	1997-02-11 17:42:39	1996-01-10 15:31:18	206283.0000	41228+1	
1319	Clic!/magdemo/OBJECTS/MAXELL.DAT	TEXT	LMAN	6364	41266	0	-1	1997-02-11 17:42:39	1996-07-12 13:14:54	206473.0000	41266+1	
1214	Clic!/magdemo/OBJECTS/MCLAREN.DAT	TEXT	LMAN	9573	41159	0	-1	1997-02-11 17:42:39	1996-09-05 17:17:16	205938.0000	41159+1	
1286	Clic!/magdemo/OBJECTS/MCLAREN.RAM	TEXT	LMAN	557	41231	0	-1	1997-02-11 17:42:39	1995-10-18 13:24:24	206298.0000	41231+1	
1377	Clic!/magdemo/OBJECTS/MINARDI.DAT	TEXT	LMAN	9000	41328	0	-1	1997-02-11 17:42:39	1996-09-05 17:18:54	206783.0000	41328+1	
1410	Clic!/magdemo/OBJECTS/MOBBOX.DAT	TEXT	LMAN	901	41361	0	-1	1997-02-11 17:42:39	1996-02-20 15:06:14	206948.0000	41361+1	
1232	Clic!/magdemo/OBJECTS/MONITOR.DAT	TEXT	LMAN	970	41177	0	-1	1997-02-11 17:42:39	1995-10-18 18:03:36	206028.0000	41177+1	
1247	Clic!/magdemo/OBJECTS/MONLIGHT.DAT	TEXT	LMAN	764	41192	0	-1	1997-02-11 17:42:39	1996-03-25 12:16:58	206103.0000	41192+1	
1305	Clic!/magdemo/OBJECTS/NEWTREE.DAT	TEXT	LMAN	203	41252	0	-1	1997-02-11 17:42:39	1996-04-18 13:01:48	206403.0000	41252+1	
1228	Clic!/magdemo/OBJECTS/NEW_W.BAK	TEXT	LMAN	6865	41173	0	-1	1997-02-11 17:42:39	1996-01-03 13:29:48	206008.0000	41173+1	
1300	Clic!/magdemo/OBJECTS/NEW_W.DAT	TEXT	LMAN	6478	41247	0	-1	1997-02-11 17:42:40	1996-01-03 15:29:06	206378.0000	41247+1	
1405	Clic!/magdemo/OBJECTS/NFER.DAT	TEXT	LMAN	6559	41356	0	-1	1997-02-11 17:42:41	1996-01-19 15:44:46	206923.0000	41356+1	
1260	Clic!/magdemo/OBJECTS/NOROTS.DAT	TEXT	LMAN	1523	41205	0	-1	1997-02-11 17:42:41	1996-05-20 20:08:28	206168.0000	41205+1	
1221	Clic!/magdemo/OBJECTS/OBJECTS.DAT	TEXT	LMAN	644	41166	0	-1	1997-02-11 17:42:41	1995-10-18 17:16:40	205973.0000	41166+1	
1374	Clic!/magdemo/OBJECTS/OLDCARS.DAT	TEXT	LMAN	938	41325	0	-1	1997-02-11 17:42:41	1996-09-20 11:09:28	206768.0000	41325+1	
1236	Clic!/magdemo/OBJECTS/OLDCARS.NWL	TEXT	LMAN	938	41181	0	-1	1997-02-11 17:42:41	1996-10-29 17:34:58	206048.0000	41181+1	
1302	Clic!/magdemo/OBJECTS/OLDROTS.DAT	TEXT	LMAN	9165	41249	0	-1	1997-02-11 17:42:41	1996-01-08 15:10:52	206388.0000	41249+1	
1293	Clic!/magdemo/OBJECTS/OVAL1.DAT	TEXT	LMAN	17360	41238	0	-1	1997-02-11 17:42:41	1995-01-10 12:59:38	206333.0000	41238+2	
1297	Clic!/magdemo/OBJECTS/PACIFIC.DAT	TEXT	LMAN	7934	41243	0	-1	1997-02-11 17:42:41	1996-09-20 11:31:32	206358.0000	41243+1	
